id;Country;League;Div;Season;Date;HomeTeam;AwayTeam;Referee;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
10070;England;Championship;E1;2022-2023;2022-01-11 00:00:00;Preston;Swansea;J Busby;1.0;0.0;H;1.0;0.0;H;9.0;14.0;4.0;4.0;11.0;8.0;2.0;7.0;4.0;3.0;0.0;0.0
10071;England;Championship;E1;2022-2023;2022-01-11 00:00:00;Bristol City;Sheffield United;S Martin;0.0;1.0;A;0.0;0.0;D;16.0;4.0;3.0;3.0;6.0;15.0;8.0;1.0;3.0;5.0;1.0;0.0
10072;England;Championship;E1;2022-2023;2022-01-11 00:00:00;West Brom;Blackpool;G Ward;1.0;0.0;H;0.0;0.0;D;11.0;4.0;5.0;0.0;11.0;8.0;7.0;2.0;4.0;2.0;0.0;0.0
10073;England;Championship;E1;2022-2023;2022-02-11 00:00:00;Birmingham;Millwall;G Scott;0.0;0.0;D;0.0;0.0;D;5.0;10.0;0.0;3.0;10.0;11.0;2.0;5.0;0.0;1.0;0.0;0.0
10074;England;Championship;E1;2022-2023;2022-02-11 00:00:00;Burnley;Rotherham;L Doughty;3.0;2.0;H;1.0;1.0;D;24.0;8.0;11.0;5.0;7.0;4.0;7.0;3.0;3.0;2.0;0.0;1.0
10075;England;Championship;E1;2022-2023;2022-02-11 00:00:00;Cardiff;Watford;K Stroud;1.0;2.0;A;1.0;1.0;D;11.0;16.0;3.0;5.0;9.0;8.0;8.0;11.0;2.0;2.0;0.0;0.0
10076;England;Championship;E1;2022-2023;2022-02-11 00:00:00;Huddersfield;Sunderland;O Langford;0.0;2.0;A;0.0;0.0;D;16.0;9.0;3.0;3.0;9.0;8.0;5.0;1.0;2.0;2.0;0.0;0.0
10077;England;Championship;E1;2022-2023;2022-02-11 00:00:00;Norwich;QPR;A Davies;0.0;0.0;D;0.0;0.0;D;12.0;13.0;3.0;4.0;7.0;10.0;11.0;4.0;1.0;3.0;0.0;0.0
10078;England;Championship;E1;2022-2023;2022-02-11 00:00:00;Wigan;Stoke;S Barrott;0.0;1.0;A;0.0;0.0;D;11.0;14.0;1.0;5.0;7.0;12.0;2.0;7.0;1.0;1.0;0.0;0.0
10079;England;Championship;E1;2022-2023;2022-04-11 00:00:00;Reading;Preston;D Webb;1.0;2.0;A;0.0;0.0;D;11.0;10.0;2.0;4.0;10.0;9.0;3.0;2.0;1.0;4.0;0.0;0.0
10080;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Sheffield United;Burnley;D Bond;5.0;2.0;H;1.0;2.0;A;28.0;14.0;12.0;4.0;8.0;7.0;10.0;6.0;2.0;3.0;0.0;0.0
10081;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Blackburn;Huddersfield;J Linington;1.0;0.0;H;1.0;0.0;H;12.0;8.0;4.0;3.0;3.0;16.0;5.0;4.0;0.0;3.0;0.0;0.0
10082;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Blackpool;Luton;T Robinson;0.0;1.0;A;0.0;0.0;D;19.0;11.0;8.0;3.0;7.0;10.0;9.0;11.0;1.0;1.0;0.0;0.0
10083;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Middlesbrough;Bristol City;M Donohue;1.0;1.0;D;0.0;1.0;A;23.0;6.0;9.0;2.0;13.0;11.0;8.0;1.0;3.0;2.0;0.0;0.0
10084;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Millwall;Hull;J Busby;0.0;0.0;D;0.0;0.0;D;24.0;7.0;6.0;2.0;9.0;13.0;10.0;2.0;0.0;3.0;0.0;1.0
10085;England;Championship;E1;2022-2023;2022-05-11 00:00:00;QPR;West Brom;T Bramall;0.0;1.0;A;0.0;0.0;D;9.0;10.0;2.0;2.0;9.0;10.0;8.0;5.0;1.0;2.0;0.0;0.0
10086;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Rotherham;Norwich;D Whitestone;1.0;2.0;A;0.0;1.0;A;10.0;13.0;4.0;4.0;10.0;12.0;2.0;9.0;1.0;3.0;0.0;0.0
10087;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Stoke;Birmingham;J Smith;1.0;2.0;A;0.0;1.0;A;11.0;8.0;7.0;3.0;14.0;17.0;4.0;3.0;3.0;4.0;0.0;0.0
10088;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Sunderland;Cardiff;A Davies;0.0;1.0;A;0.0;0.0;D;11.0;13.0;2.0;4.0;6.0;12.0;6.0;4.0;4.0;3.0;0.0;0.0
10089;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Swansea;Wigan;C Pawson;2.0;2.0;D;1.0;2.0;A;13.0;5.0;3.0;4.0;10.0;13.0;6.0;3.0;2.0;2.0;0.0;0.0
10090;England;Championship;E1;2022-2023;2022-05-11 00:00:00;Watford;Coventry;L Doughty;0.0;1.0;A;0.0;0.0;D;11.0;12.0;2.0;4.0;13.0;6.0;10.0;5.0;4.0;2.0;0.0;0.0
10091;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Birmingham;Swansea;A Woolmer;2.0;2.0;D;1.0;2.0;A;15.0;8.0;2.0;3.0;12.0;11.0;12.0;1.0;3.0;4.0;0.0;0.0
10092;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Blackpool;Middlesbrough;J Simpson;0.0;3.0;A;0.0;1.0;A;7.0;19.0;1.0;5.0;10.0;12.0;2.0;7.0;4.0;1.0;0.0;0.0
10093;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Cardiff;Hull;J Bell;2.0;3.0;A;0.0;1.0;A;12.0;10.0;2.0;4.0;6.0;9.0;4.0;2.0;0.0;1.0;0.0;0.0
10094;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Coventry;Wigan;S Martin;2.0;0.0;H;0.0;0.0;D;14.0;6.0;2.0;0.0;11.0;15.0;6.0;4.0;2.0;1.0;0.0;0.0
10095;England;Championship;E1;2022-2023;2022-08-11 00:00:00;QPR;Huddersfield;G Ward;1.0;2.0;A;1.0;2.0;A;36.0;11.0;6.0;5.0;11.0;8.0;14.0;4.0;0.0;6.0;0.0;0.0
10096;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Sheffield United;Rotherham;K Stroud;0.0;1.0;A;0.0;1.0;A;14.0;4.0;5.0;2.0;10.0;10.0;12.0;1.0;2.0;3.0;0.0;0.0
10097;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Stoke;Luton;O Langford;2.0;0.0;H;2.0;0.0;H;8.0;15.0;2.0;3.0;7.0;15.0;5.0;13.0;1.0;4.0;0.0;0.0
10098;England;Championship;E1;2022-2023;2022-08-11 00:00:00;Watford;Reading;J Linington;2.0;0.0;H;1.0;0.0;H;15.0;6.0;5.0;1.0;15.0;16.0;7.0;3.0;2.0;3.0;0.0;0.0
10099;England;Championship;E1;2022-2023;2022-11-11 00:00:00;Birmingham;Sunderland;A Madley;1.0;2.0;A;0.0;1.0;A;22.0;6.0;6.0;4.0;8.0;12.0;7.0;3.0;2.0;4.0;0.0;0.0
10100;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Bristol City;Watford;D Webb;0.0;0.0;D;0.0;0.0;D;9.0;2.0;2.0;0.0;15.0;10.0;4.0;3.0;1.0;1.0;0.0;0.0
10101;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Cardiff;Sheffield United;M Donohue;0.0;1.0;A;0.0;0.0;D;12.0;10.0;2.0;5.0;10.0;7.0;5.0;4.0;0.0;1.0;0.0;0.0
10102;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Coventry;QPR;K Stroud;2.0;0.0;H;1.0;0.0;H;13.0;11.0;5.0;1.0;7.0;11.0;2.0;6.0;2.0;2.0;0.0;0.0
10103;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Huddersfield;Swansea;B Toner;0.0;0.0;D;0.0;0.0;D;8.0;16.0;4.0;6.0;8.0;9.0;2.0;11.0;1.0;2.0;0.0;0.0
10104;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Hull;Reading;G Ward;1.0;2.0;A;1.0;1.0;D;12.0;9.0;4.0;4.0;6.0;6.0;4.0;6.0;0.0;1.0;0.0;0.0
10105;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Luton;Rotherham;S Martin;1.0;1.0;D;0.0;1.0;A;18.0;8.0;7.0;2.0;10.0;13.0;12.0;4.0;1.0;7.0;0.0;0.0
10106;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Norwich;Middlesbrough;L Doughty;1.0;2.0;A;1.0;0.0;H;14.0;11.0;6.0;3.0;9.0;10.0;3.0;4.0;1.0;2.0;0.0;0.0
10107;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Preston;Millwall;O Langford;2.0;4.0;A;2.0;2.0;D;17.0;5.0;4.0;4.0;5.0;10.0;2.0;2.0;1.0;3.0;0.0;0.0
10108;England;Championship;E1;2022-2023;2022-12-11 00:00:00;West Brom;Stoke;J Bell;2.0;0.0;H;1.0;0.0;H;16.0;13.0;4.0;3.0;9.0;9.0;8.0;6.0;1.0;3.0;0.0;0.0
10109;England;Championship;E1;2022-2023;2022-12-11 00:00:00;Wigan;Blackpool;A Davies;2.0;1.0;H;0.0;1.0;A;18.0;4.0;3.0;1.0;11.0;13.0;8.0;3.0;3.0;2.0;0.0;1.0
10110;England;Championship;E1;2022-2023;2022-11-13 00:00:00;Burnley;Blackburn;D Coote;3.0;0.0;H;0.0;0.0;D;17.0;1.0;8.0;1.0;12.0;9.0;7.0;3.0;1.0;2.0;0.0;0.0
10111;England;Championship;E1;2022-2023;2022-03-12 00:00:00;Sunderland;Millwall;T Robinson;3.0;0.0;H;0.0;0.0;D;11.0;19.0;5.0;5.0;10.0;19.0;1.0;8.0;1.0;3.0;0.0;0.0
10112;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Blackburn;Preston;J Smith;1.0;4.0;A;0.0;1.0;A;7.0;13.0;2.0;6.0;12.0;4.0;2.0;2.0;1.0;2.0;0.0;0.0
10113;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Rotherham;Bristol City;S Barrott;1.0;3.0;A;1.0;2.0;A;16.0;9.0;5.0;4.0;7.0;11.0;7.0;9.0;1.0;4.0;0.0;0.0
10114;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Reading;Coventry;M Donohue;1.0;0.0;H;0.0;0.0;D;9.0;15.0;3.0;4.0;11.0;8.0;4.0;4.0;2.0;3.0;0.0;0.0
10115;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Blackpool;Birmingham;T Bramall;0.0;0.0;D;0.0;0.0;D;9.0;10.0;0.0;1.0;9.0;14.0;2.0;6.0;0.0;1.0;0.0;0.0
10116;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Middlesbrough;Luton;G Ward;2.0;1.0;H;1.0;1.0;D;17.0;3.0;3.0;1.0;16.0;16.0;3.0;2.0;0.0;2.0;0.0;1.0
10117;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Millwall;Wigan;K Stroud;1.0;1.0;D;1.0;1.0;D;12.0;7.0;6.0;3.0;18.0;12.0;4.0;3.0;1.0;2.0;0.0;0.0
10118;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Sheffield United;Huddersfield;D Bond;1.0;0.0;H;1.0;0.0;H;16.0;4.0;4.0;1.0;8.0;9.0;10.0;1.0;2.0;2.0;0.0;0.0
10119;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Stoke;Cardiff;A Woolmer;2.0;2.0;D;2.0;1.0;H;11.0;8.0;3.0;5.0;10.0;7.0;6.0;6.0;1.0;2.0;0.0;0.0
10120;England;Championship;E1;2022-2023;2022-10-12 00:00:00;Swansea;Norwich;S Martin;0.0;1.0;A;0.0;1.0;A;17.0;5.0;7.0;2.0;9.0;13.0;7.0;4.0;2.0;5.0;0.0;0.0
10121;England;Championship;E1;2022-2023;2022-11-12 00:00:00;QPR;Burnley;P Bankes;0.0;3.0;A;0.0;2.0;A;9.0;9.0;2.0;7.0;13.0;18.0;2.0;6.0;1.0;2.0;0.0;0.0
10122;England;Championship;E1;2022-2023;2022-11-12 00:00:00;Watford;Hull;D Whitestone;0.0;0.0;D;0.0;0.0;D;12.0;9.0;3.0;3.0;7.0;13.0;7.0;5.0;0.0;4.0;0.0;0.0
10123;England;Championship;E1;2022-2023;2022-12-12 00:00:00;Sunderland;West Brom;J Linington;1.0;2.0;A;1.0;0.0;H;11.0;10.0;3.0;4.0;8.0;7.0;5.0;5.0;1.0;1.0;0.0;0.0
